timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio,policy
82.0,6,bus,5583.09,8559.21,7.64,0.89,1371062099#1_1,1371062099#1,28,1,205.39,8.45,0,safety,1,1,CH1_5.86GHz_V2V,0.179,-127.49,-10.72,1.172,2.53,0.0115,GREEDY
82.0,7,car,2408.11,6662.51,9.3,2.36,:10081485217_4_0,:10081485217_4,28,1,118.08,2.08,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.179,-145.99,26.06,86.617,0.94,0.9998,GREEDY
82.0,8,car,3394.48,8567.86,7.84,0.45,:cluster_3239004162_3801692755_15_0,:cluster_3239004162_3801692755_15,28,0,569.27,5.83,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.179,-129.95,-54.67,0.014,277.75,0.0,GREEDY
82.0,9,car,4128.29,12511.66,11.51,-4.5,-112994290#1_0,-112994290#1,28,1,83.38,4.86,0,safety,1,2,CH2_5.88GHz_EMERG,0.179,-138.12,37.61,124.956,0.5,1.0,GREEDY
83.0,0,car,2015.71,8471.48,7.06,0.16,684917326#2_0,684917326#2,28,0,714.1,7.99,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.179,-132.52,-36.46,0.007,613.45,0.0,GREEDY
83.0,1,car,4134.65,7562.13,11.11,-0.66,232422095#2_0,232422095#2,28,0,346.14,11.11,0,infotainment,5,6,CH6_140GHz_6G_THz,0.143,-150.0,-48.01,0.058,693.49,0.0,GREEDY
83.0,10,car,7541.57,8667.52,16.23,0.03,-1212554490#1_0,-1212554490#1,28,0,1970.02,7.52,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.143,-147.68,-52.36,0.014,277.59,0.0,GREEDY
83.0,11,car,2479.38,7239.3,8.1,-3.84,-658055096#0_0,-658055096#0,28,0,580.69,1.71,0,safety,1,1,CH1_5.86GHz_V2V,0.179,-124.88,-31.75,0.01,249.64,0.0,GREEDY
83.0,12,car,3540.01,8005.75,12.62,-1.05,:3149541711_0_0,:3149541711_0,28,0,581.06,5.05,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.143,-150.0,-60.0,0.058,69.63,0.0,GREEDY
83.0,13,car,3714.58,9848.25,5.29,-4.5,654400036#1_0,654400036#1,28,0,543.37,6.9,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.179,-126.71,-13.83,1.169,3.9,0.0039,GREEDY
83.0,14,car,4106.11,12584.69,15.61,-0.76,31231534_0,31231534,28,1,69.98,8.6,0,infotainment,5,1,CH1_5.86GHz_V2V,0.179,-137.58,30.81,102.376,0.87,1.0,GREEDY
83.0,15,car,5592.01,7195.1,15.56,0.02,-232414182#1_0,-232414182#1,28,0,487.94,7.18,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.143,-150.0,-32.56,0.08,50.32,0.0,GREEDY
83.0,16,car,5399.65,8480.74,15.38,-0.71,-1157609914#0_0,-1157609914#0,28,1,192.1,6.67,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.179,-114.71,-8.31,3.976,3.5,0.0264,GREEDY
83.0,17,car,1690.07,9835.48,15.55,0.82,1357130528#0_0,1357130528#0,28,0,570.51,0.94,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.179,-135.33,-28.19,0.022,1829.34,0.0,GREEDY
83.0,18,motorcycle,2008.7,10892.06,14.37,2.49,1251954790#1_0,1251954790#1,28,0,510.06,9.33,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.143,-150.0,-58.44,0.058,69.63,0.0,GREEDY
83.0,19,car,5270.98,7613.82,16.38,0.66,24307941#5_0,24307941#5,28,0,340.35,8.0,0,infotainment,5,3,CH3_5.90GHz_V2I,0.179,-119.9,-19.32,0.335,119.78,0.0006,GREEDY
83.0,2,car,4040.1,13149.62,16.22,0.12,364688017#2_0,364688017#2,28,0,568.77,0.61,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.143,-150.0,-51.17,0.014,832.13,0.0,GREEDY
83.0,20,motorcycle,3109.5,9599.84,9.44,0.15,-27785777#3_0,-27785777#3,28,0,627.03,2.75,0,safety,1,2,CH2_5.88GHz_EMERG,0.179,-136.46,-39.72,0.002,1558.81,0.0,GREEDY
83.0,21,motorcycle,8723.33,13327.21,6.06,-0.01,61418770#3_0,61418770#3,28,0,2168.2,8.41,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.179,-139.98,-40.27,0.003,1386.85,0.0,GREEDY
83.0,22,car,2514.57,6658.81,11.55,0.17,1101675564_0,1101675564,28,1,112.82,5.16,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.143,-150.0,13.77,463.412,0.32,0.984,GREEDY
83.0,23,car,8050.15,11266.16,14.47,0.13,1446434055_0,1446434055,28,0,2168.2,8.41,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.143,-150.0,-60.0,0.058,69.63,0.0,GREEDY
83.0,24,truck,3664.07,9307.23,12.19,1.48,:305145664_7_0,:305145664_7,28,0,543.37,6.9,0,safety,1,3,CH3_5.90GHz_V2I,0.179,-135.43,-29.51,0.032,74.84,0.0,GREEDY
83.0,25,car,2231.79,10014.43,16.49,0.33,-28186784#12_0,-28186784#12,28,0,570.51,0.94,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.179,-140.13,-21.4,0.104,38.85,0.0003,GREEDY
83.0,26,car,5604.25,7682.89,8.38,2.47,:cluster_306616029_7432382410_12_0,:cluster_306616029_7432382410_12,28,0,340.35,8.0,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.179,-129.94,-13.96,1.137,35.65,0.0037,GREEDY
83.0,27,car,1734.51,11322.15,5.04,-1.12,:2228165607_3_0,:2228165607_3,28,0,510.06,9.33,0,safety,1,1,CH1_5.86GHz_V2V,0.179,-145.32,-16.67,0.307,8.3,0.0014,GREEDY
83.0,3,car,3262.86,7397.22,15.96,-0.34,27934854#3_0,27934854#3,28,0,668.67,3.34,0,safety,1,2,CH2_5.88GHz_EMERG,0.179,-129.4,-30.94,0.012,207.18,0.0,GREEDY
83.0,4,motorcycle,1686.79,9105.32,15.05,0.01,1110164312#0_1,1110164312#0,28,0,714.1,7.99,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.179,-122.22,-27.8,0.024,167.83,0.0,GREEDY
83.0,5,car,4125.37,7216.11,0.0,0.0,794634831#1_1,794634831#1,28,0,346.14,11.11,0,safety,1,3,CH3_5.90GHz_V2I,0.179,-128.67,-15.04,0.89,3.18,0.0026,GREEDY
83.0,6,bus,5574.47,8560.37,8.71,1.07,1371062099#1_1,1371062099#1,28,1,192.1,6.67,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.179,-130.16,-9.75,2.904,1.86,0.0161,GREEDY
83.0,7,car,2401.86,6663.81,6.39,-2.9,-310667982#3_0,-310667982#3,28,1,112.82,5.16,0,safety,1,1,CH1_5.86GHz_V2V,0.179,-119.12,30.67,101.88,0.5,1.0,GREEDY
83.0,8,car,3399.25,8569.5,7.57,-0.27,350096404#3_2,350096404#3,28,0,581.06,5.05,0,safety,1,2,CH2_5.88GHz_EMERG,0.179,-117.17,-23.58,0.063,38.51,0.0,GREEDY
83.0,9,car,4129.15,12518.61,7.01,-4.5,-112994290#1_0,-112994290#1,28,1,69.98,8.6,0,safety,1,3,CH3_5.90GHz_V2I,0.179,-140.54,33.53,222.813,0.49,1.0,GREEDY
84.0,0,car,2019.22,8465.61,6.83,-0.23,684917326#2_0,684917326#2,28,0,709.22,9.51,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.214,-138.13,-29.02,0.036,332.92,0.0,GREEDY
84.0,1,car,4135.07,7573.96,11.83,0.72,:3287849051_0_0,:3287849051_0,28,0,357.98,11.83,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.214,-116.88,-19.88,0.295,14.23,0.0005,GREEDY
84.0,10,car,7540.65,8651.78,15.78,-0.44,-1212554490#1_0,-1212554490#1,28,0,1977.65,6.25,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.179,-146.77,-56.72,0.014,277.76,0.0,GREEDY
84.0,11,car,2480.01,7243.04,3.79,-4.31,-658055096#0_0,-658055096#0,28,0,581.7,2.41,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.179,-150.0,-53.45,0.058,69.8,0.0,GREEDY
84.0,12,car,3537.86,7993.12,12.81,0.2,31281091#13_0,31281091#13,28,0,592.33,3.52,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.214,-123.72,-23.71,0.123,33.32,0.0001,GREEDY
84.0,13,car,3718.66,9851.8,5.57,0.28,-111786744#6_0,-111786744#6,28,0,560.15,7.63,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.179,-148.0,-60.0,0.014,277.75,0.0,GREEDY
84.0,14,car,4117.99,12583.67,11.92,-3.69,31231534_0,31231534,28,1,57.07,2.47,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.143,-122.67,34.39,114.238,0.66,1.0,GREEDY
84.0,15,car,5608.6,7195.73,16.6,1.05,-232414182#1_0,-232414182#1,28,0,492.91,8.56,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.179,-150.0,-42.41,0.014,832.3,0.0,GREEDY
84.0,16,car,5397.12,8496.1,15.59,0.21,-1157609914#0_0,-1157609914#0,28,1,180.27,6.06,0,safety,1,1,CH1_5.86GHz_V2V,0.143,-138.35,-11.02,1.097,2.49,0.0104,GREEDY
84.0,17,car,1704.49,9842.69,16.18,0.62,1357130528#0_0,1357130528#0,28,0,565.97,0.28,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.179,-145.33,-52.2,0.058,208.43,0.0,GREEDY
84.0,18,motorcycle,2021.02,10883.06,15.02,0.65,1251954790#1_0,1251954790#1,28,0,529.08,9.72,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.179,-141.96,-51.88,0.058,69.8,0.0,GREEDY
84.0,19,car,5285.86,7614.39,14.89,-1.49,24307941#5_0,24307941#5,28,0,331.67,6.85,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.214,-122.14,-20.91,0.233,52.2,0.0003,GREEDY
84.0,2,car,4050.96,13137.53,16.21,-0.01,364688017#2_0,364688017#2,28,0,557.9,4.29,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.143,-124.37,-30.29,0.013,296.83,0.0,GREEDY
84.0,20,motorcycle,3118.58,9606.43,11.23,1.78,-27785777#3_0,-27785777#3,28,0,630.04,1.97,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.143,-125.46,-33.67,0.012,323.04,0.0,GREEDY
84.0,21,motorcycle,8717.52,13328.99,6.08,0.02,61418770#3_0,61418770#3,28,0,2160.9,7.48,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.214,-150.0,-40.3,0.003,1387.06,0.0,GREEDY
84.0,22,car,2502.99,6659.2,11.59,0.03,1101675564_0,1101675564,28,1,106.18,5.39,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.179,-146.68,13.28,447.916,0.49,0.9811,GREEDY
84.0,23,car,8063.29,11269.51,13.56,-0.91,1446434055_0,1446434055,28,0,2160.9,7.48,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.179,-150.0,-60.0,0.058,69.8,0.0,GREEDY
84.0,24,truck,3665.78,9294.15,13.2,1.01,:305145664_7_0,:305145664_7,28,0,560.15,7.63,0,safety,1,2,CH2_5.88GHz_EMERG,0.143,-142.02,-36.92,0.003,818.08,0.0,GREEDY
84.0,25,car,2239.06,10028.57,15.9,-0.6,:309593216_3_0,:309593216_3,28,0,565.97,0.28,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.179,-137.6,-48.34,0.014,832.3,0.0,GREEDY
84.0,26,car,5609.11,7688.64,8.04,-0.34,:cluster_306616029_7432382410_12_0,:cluster_306616029_7432382410_12,28,0,331.67,6.85,0,safety,1,3,CH3_5.90GHz_V2I,0.143,-144.77,-12.44,1.6,1.81,0.0063,GREEDY
84.0,27,car,1733.62,11327.27,5.3,0.26,213057006_0,213057006,28,0,529.08,9.72,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.179,-142.71,-60.0,0.058,208.43,0.0,GREEDY
84.0,3,car,3246.94,7398.38,15.97,0.01,27934854#3_0,27934854#3,28,0,662.08,3.16,0,infotainment,5,3,CH3_5.90GHz_V2I,0.143,-130.15,-27.05,0.057,704.32,0.0,GREEDY
84.0,4,motorcycle,1702.27,9100.07,16.34,1.29,1110164312#0_1,1110164312#0,28,0,709.22,9.51,0,safety,1,1,CH1_5.86GHz_V2V,0.143,-142.37,-29.12,0.018,136.31,0.0,GREEDY
84.0,5,car,4125.37,7216.11,0.0,0.0,794634831#1_1,794634831#1,28,0,357.98,11.83,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.143,-136.52,-21.4,0.104,38.69,0.0003,GREEDY
84.0,6,bus,5565.05,8561.65,9.53,0.82,1371062099#1_1,1371062099#1,28,1,180.27,6.06,0,safety,1,2,CH2_5.88GHz_EMERG,0.143,-139.3,-12.19,0.847,3.14,0.0069,GREEDY
84.0,7,car,2397.12,6667.28,6.2,-0.2,:3161255792_3_0,:3161255792_3,28,1,106.18,5.39,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.214,-131.6,35.18,233.734,0.74,1.0,GREEDY
84.0,8,car,3408.41,8571.13,9.29,1.73,350096404#3_2,350096404#3,28,0,592.33,3.52,0,safety,1,3,CH3_5.90GHz_V2I,0.143,-121.3,-25.45,0.082,29.54,0.0,GREEDY
84.0,9,car,4130.4,12527.97,9.45,2.44,:cluster_13392488511_312440347_9_0,:cluster_13392488511_312440347_9,28,1,57.07,2.47,0,safety,1,1,CH1_5.86GHz_V2V,0.143,-150.0,36.5,121.244,0.33,1.0,GREEDY
85.0,0,car,2023.15,8459.03,7.67,0.83,684917326#2_0,684917326#2,29,0,705.28,8.84,0,infotainment,5,1,CH1_5.86GHz_V2V,0.172,-143.76,-22.71,0.077,519.55,0.0001,GREEDY
85.0,1,car,4135.36,7584.64,10.67,-1.16,1473496401_0,1473496401,29,0,368.67,10.67,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-108.97,-13.04,1.397,9.03,0.0051,GREEDY
85.0,10,car,7540.16,8635.84,15.94,0.15,-1212554490#1_0,-1212554490#1,29,0,1986.9,5.37,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-143.92,-39.85,0.001,1608.54,0.0,GREEDY
85.0,11,car,2481.55,7247.9,5.14,1.35,:6461628322_3_0,:6461628322_3,29,0,580.8,0.95,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-117.63,-34.37,0.011,379.58,0.0,GREEDY
85.0,12,car,3535.82,7979.84,13.44,0.62,31281091#13_0,31281091#13,29,0,604.54,2.04,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.172,-135.38,-35.52,0.004,9879.94,0.0,GREEDY
85.0,13,car,3720.45,9859.11,7.75,2.18,-111786744#6_0,-111786744#6,29,0,580.92,5.82,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.172,-144.29,-44.63,0.014,832.27,0.0,GREEDY
85.0,14,car,4126.06,12582.98,8.1,-3.82,31231534_0,31231534,29,1,44.4,2.82,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-141.89,40.99,136.166,0.46,1.0,GREEDY
85.0,15,car,5620.69,7196.2,12.1,-4.5,-232414182#1_0,-232414182#1,29,0,501.54,3.11,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.172,-147.57,-32.17,0.087,46.19,0.0,GREEDY
85.0,16,car,5393.61,8509.94,14.27,-1.31,-1157609914#0_0,-1157609914#0,29,1,169.52,3.7,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.138,-150.0,-36.52,0.129,93.51,0.0,GREEDY
85.0,17,car,1719.23,9850.06,16.55,0.37,1357130528#0_0,1357130528#0,29,0,561.59,0.12,0,safety,1,3,CH3_5.90GHz_V2I,0.172,-116.93,-28.97,0.037,66.18,0.0,GREEDY
85.0,18,motorcycle,2034.36,10873.24,16.3,1.28,1251954790#1_0,1251954790#1,29,0,550.69,8.84,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.138,-144.05,-58.91,0.058,69.61,0.0,GREEDY
85.0,19,car,5297.74,7614.85,11.89,-3.0,24307941#5_0,24307941#5,29,0,322.26,2.9,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-127.28,-10.07,2.706,1.93,0.0144,GREEDY
85.0,2,car,4061.99,13125.23,16.48,0.27,364688017#2_0,364688017#2,29,0,546.02,8.38,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.172,-150.0,-35.62,0.04,101.56,0.0,GREEDY
85.0,20,motorcycle,3128.99,9614.16,12.97,1.74,:305092002_9_0,:305092002_9,29,0,633.07,0.6,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.138,-150.0,-60.0,0.058,69.61,0.0,GREEDY
85.0,21,motorcycle,8712.2,13330.62,5.56,-0.52,61418770#3_0,61418770#3,29,0,2153.55,8.46,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-147.63,-50.29,0.001,1664.09,0.0,GREEDY
85.0,22,car,2491.61,6659.62,11.39,-0.2,:3161255801_5_0,:3161255801_5,29,1,95.57,5.3,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-108.42,29.53,196.236,0.47,0.9999,GREEDY
85.0,23,car,8076.9,11272.91,14.02,0.46,1446434055_0,1446434055,29,0,2153.55,8.46,0,infotainment,5,3,CH3_5.90GHz_V2I,0.172,-138.45,-43.79,0.003,13864.09,0.0,GREEDY
85.0,24,truck,3667.09,9280.65,13.57,0.37,-350096407#1_0,-350096407#1,29,0,580.92,5.82,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-127.22,-41.24,0.001,1664.08,0.0,GREEDY
85.0,25,car,2246.57,10043.17,16.43,0.53,-28186784#10_0,-28186784#10,29,0,561.59,0.12,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.172,-138.12,-32.63,0.079,51.22,0.0,GREEDY
85.0,26,car,5609.19,7697.61,8.99,0.95,1531594656_1,1531594656,29,0,322.26,2.9,0,safety,1,3,CH3_5.90GHz_V2I,0.172,-137.6,-12.01,1.76,1.81,0.0074,GREEDY
85.0,27,car,1733.86,11334.72,7.46,2.16,213057006_0,213057006,29,0,550.69,8.84,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.138,-144.45,-50.76,0.058,69.61,0.0,GREEDY
85.0,28,motorcycle,5309.49,6442.97,12.59,0.0,-191344926#13_0,-191344926#13,29,0,814.99,0.49,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.172,-135.6,-46.48,0.001,2773.18,0.0,GREEDY
85.0,3,car,3230.6,7399.55,16.37,0.4,:306619236_3_0,:306619236_3,29,0,655.66,2.93,0,infotainment,5,5,CH5_28GHz_mmWave,0.172,-145.37,-40.21,0.014,2773.18,0.0,GREEDY
85.0,4,motorcycle,1717.92,9094.84,16.51,0.17,1110164312#0_1,1110164312#0,29,0,705.28,8.84,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.172,-130.41,-29.66,0.031,128.73,0.0,GREEDY
85.0,5,car,4125.37,7216.11,0.0,0.0,794634831#1_1,794634831#1,29,0,368.67,10.67,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-112.43,-1.97,14.195,1.29,0.1996,GREEDY
85.0,6,bus,5554.59,8563.07,10.57,1.04,1371062099#1_1,1371062099#1,29,1,169.52,3.7,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-140.96,-12.93,0.716,3.8,0.0053,GREEDY
85.0,7,car,2397.02,6673.28,6.09,-0.1,-310667981#1_0,-310667981#1,29,1,95.57,5.3,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-132.74,30.1,100.005,0.47,0.9999,GREEDY
85.0,8,car,3419.64,8573.11,11.4,2.1,350096404#3_2,350096404#3,29,0,604.54,2.04,0,safety,1,3,CH3_5.90GHz_V2I,0.172,-127.87,-32.63,0.016,152.88,0.0,GREEDY
85.0,9,car,4130.96,12538.85,10.92,1.47,:cluster_13392488511_312440347_9_0,:cluster_13392488511_312440347_9,29,1,44.4,2.82,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-150.0,37.12,123.305,0.47,1.0,GREEDY
86.0,0,car,2027.17,8452.31,7.82,0.16,684917326#2_0,684917326#2,29,0,701.77,8.69,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-136.05,-28.26,0.043,279.47,0.0,GREEDY
86.0,1,car,4135.54,7591.92,7.29,-3.38,1473496401_0,1473496401,29,0,375.95,7.29,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.172,-129.86,-13.16,0.68,59.25,0.0049,GREEDY
86.0,10,car,7539.67,8619.72,16.13,0.19,-1212554490#1_0,-1212554490#1,29,0,1996.78,4.55,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-137.5,-43.55,0.003,1386.82,0.0,GREEDY
86.0,11,car,2487.61,7250.87,7.17,2.02,229976708#14_0,229976708#14,29,0,576.56,0.93,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-140.78,-30.9,0.012,205.37,0.0,GREEDY
86.0,12,car,3534.57,7970.5,9.43,-4.01,:3149541717_0_0,:3149541717_0,29,0,613.39,4.53,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.172,-129.2,-45.82,0.014,277.72,0.0,GREEDY
86.0,13,car,3717.41,9868.19,9.71,1.96,:6528482656_0_0,:6528482656_0,29,0,602.71,4.13,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-139.15,-14.83,0.466,5.59,0.0028,GREEDY
86.0,14,car,4136.31,12582.08,10.29,2.19,:cluster_13392488509_347261831_15_0,:cluster_13392488509_347261831_15,29,1,29.94,2.75,0,infotainment,5,3,CH3_5.90GHz_V2I,0.172,-140.05,41.15,273.391,0.59,1.0,GREEDY
86.0,15,car,5624.11,7201.41,7.6,-4.5,:cluster_263386445_7432382420_5_0,:cluster_263386445_7432382420_5,29,0,506.92,2.9,0,safety,1,3,CH3_5.90GHz_V2I,0.172,-134.16,-19.27,0.339,7.52,0.0006,GREEDY
86.0,16,car,5390.93,8520.53,10.93,-3.35,-1157609914#0_0,-1157609914#0,29,1,159.79,0.65,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.172,-142.69,-24.55,0.505,24.2,0.0001,GREEDY
86.0,17,car,1734.4,9855.0,16.11,-0.44,1357130528#0_0,1357130528#0,29,0,557.16,0.61,0,infotainment,5,1,CH1_5.86GHz_V2V,0.172,-146.14,-30.23,0.014,2927.27,0.0,GREEDY
86.0,18,motorcycle,2046.95,10863.89,15.53,-0.76,:cluster_10873245758_3740957823_8_0,:cluster_10873245758_3740957823_8,29,0,572.81,6.5,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.138,-147.32,-58.6,0.058,69.61,0.0,GREEDY
86.0,19,car,5305.1,7615.27,7.39,-4.5,:263415852_14_0,:263415852_14,29,0,317.58,3.11,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.172,-131.78,-5.1,3.887,10.74,0.077,GREEDY
86.0,2,car,4072.4,13113.83,15.4,-1.08,364688017#2_0,364688017#2,29,0,535.58,5.11,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-142.43,-30.08,0.028,141.64,0.0,GREEDY
86.0,20,motorcycle,3141.27,9623.66,15.52,2.55,-27785777#2_0,-27785777#2,29,0,625.89,5.81,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.172,-137.82,-36.14,0.035,114.35,0.0,GREEDY
86.0,21,motorcycle,8706.35,13332.17,6.05,0.49,:1371947789_0_0,:1371947789_0,29,0,2145.87,8.45,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-149.29,-52.77,0.001,1664.09,0.0,GREEDY
86.0,22,car,2480.37,6660.75,11.3,-0.09,:3161255801_5_0,:3161255801_5,29,1,84.78,3.2,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-131.28,29.38,97.618,0.47,0.9999,GREEDY
86.0,23,car,8090.96,11276.43,14.5,0.47,1446434055_0,1446434055,29,0,2145.87,8.45,0,safety,1,3,CH3_5.90GHz_V2I,0.172,-143.02,-44.17,0.003,832.27,0.0,GREEDY
86.0,24,truck,3664.65,9267.79,13.84,0.27,-350096407#1_0,-350096407#1,29,0,602.71,4.13,0,safety,1,1,CH1_5.86GHz_V2V,0.172,-136.82,-39.64,0.002,1531.22,0.0,GREEDY
86.0,25,car,2253.67,10056.96,15.5,-0.92,-28186784#10_0,-28186784#10,29,0,557.16,0.61,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.138,-150.0,-58.26,0.058,208.24,0.0,GREEDY
86.0,26,car,5608.81,7708.1,10.5,1.51,1531594656_1,1531594656,29,0,317.58,3.11,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.138,-150.0,-40.12,0.058,69.6,0.0,GREEDY
86.0,27,car,1734.15,11343.75,9.03,1.58,213057006_0,213057006,29,0,572.81,6.5,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-139.86,-31.56,0.02,199.19,0.0,GREEDY
86.0,28,motorcycle,5297.42,6444.39,12.15,-0.44,-191344926#13_0,-191344926#13,29,0,824.5,4.55,0,safety,1,2,CH2_5.88GHz_EMERG,0.172,-136.92,-33.15,0.007,343.87,0.0,GREEDY
86.0,3,car,3215.12,7400.53,15.49,-0.88,27934854#4_0,27934854#4,29,0,653.39,6.06,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.172,-131.67,-52.99,0.014,277.72,0.0,GREEDY
86.0,4,motorcycle,1733.63,9089.74,16.51,0.0,1110164312#0_1,1110164312#0,29,0,701.77,8.69,0,safety,1,3,CH3_5.90GHz_V2I,0.172,-136.07,-24.93,0.093,26.35,0.0,GREEDY
86.0,5,car,4125.37,7216.11,0.0,0.0,794634831#1_1,794634831#1,29,0,375.95,7.29,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.138,-150.0,-48.91,0.058,69.6,0.0,GREEDY
86.0,6,bus,5543.57,8567.79,11.58,1.01,1371062099#1_0,1371062099#1,29,1,159.79,0.65,0,infotainment,5,3,CH3_5.90GHz_V2I,0.172,-128.46,-10.26,2.599,15.84,0.0135,GREEDY
86.0,7,car,2398.12,6681.3,8.1,2.0,-310667981#1_0,-310667981#1,29,1,84.78,3.2,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.172,-137.06,35.41,235.263,0.5,1.0,GREEDY
86.0,8,car,3433.4,8575.49,13.96,2.56,350096404#3_2,350096404#3,29,0,613.39,4.53,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.172,-130.26,-44.34,0.014,832.27,0.0,GREEDY
86.0,9,car,4131.08,12552.6,13.04,2.13,464465168_0,464465168,29,1,29.94,2.75,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.172,-142.0,40.26,133.756,0.48,1.0,GREEDY
87.0,0,car,2030.32,8447.12,6.09,-1.73,:3352564081_2_0,:3352564081_2,29,0,696.98,9.77,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.138,-150.0,-60.0,0.058,208.24,0.0,GREEDY
87.0,1,car,4135.63,7595.88,3.96,-3.33,1473496401_0,1473496401,29,0,379.91,3.96,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.172,-129.16,-22.73,0.153,26.51,0.0002,GREEDY
